family,instance_id,variant,base_instance_id,expected_result,num_vars,num_clauses,cnf_path,orbits_path,metadata_path,event_audit_role,symmetry_strength,control_type,scale,scale_key,benchmark_role,family_scale,variant_role,permutation_variant,source,split,source_manifest_name,source_manifest_path,canonical_source_priority,source_cnf_path,canonical_order_training_v1,canonical_clause_order,formula_equivalence_group,echosat_sampling_group_id,training_priority,valid_orbit_count,valid_orbit_vars,orbit_confidence_mean,orbit_confidence_max,split_cnf_path
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1734,perm_seed1734,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1734.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1734.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1734.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1734.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1734.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1735,perm_seed1735,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1735.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1735.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1735.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1735.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1735.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1736,perm_seed1736,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1736.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1736.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1736.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1736.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1736.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1737,perm_seed1737,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1737.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1737.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1737.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1737.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1737.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1738,perm_seed1738,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1738.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1738.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1738.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1738.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1738.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1739,perm_seed1739,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1739.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1739.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1739.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1739.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1739.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1740,perm_seed1740,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1740.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1740.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1740.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1740.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1740.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1741,perm_seed1741,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1741.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1741.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1741.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1741.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1741.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1742,perm_seed1742,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1742.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1742.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1742.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1742.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1742.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1743,perm_seed1743,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1743.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1743.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1743.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1743.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1743.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1744,perm_seed1744,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1744.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1744.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1744.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1744.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1744.cnf
random_3sat_control,random_3sat_control_v80_c340_seed1913_perm1745,perm_seed1745,random_3sat_control_v80_c340_seed1913,UNKNOWN,80,340,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1745.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1745.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1745.metadata.json,event,none,non_symmetric_control,large,vars80_clauses340,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1745.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v80_c340_seed1913,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v80_c340_seed1913_perm1745.cnf
random_3sat_control,random_3sat_control_v90_c383_seed1930,base,random_3sat_control_v90_c383_seed1930,UNKNOWN,90,383,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930.metadata.json,event,none,non_symmetric_control,large,vars90_clauses383,control,random_3sat_control:large,base,False,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v90_c383_seed1930.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v90_c383_seed1930,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930.cnf
random_3sat_control,random_3sat_control_v90_c383_seed1930_perm1730,perm_seed1730,random_3sat_control_v90_c383_seed1930,UNKNOWN,90,383,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1730.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1730.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1730.metadata.json,event,none,non_symmetric_control,large,vars90_clauses383,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1730.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v90_c383_seed1930,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1730.cnf
random_3sat_control,random_3sat_control_v90_c383_seed1930_perm1731,perm_seed1731,random_3sat_control_v90_c383_seed1930,UNKNOWN,90,383,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1731.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1731.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1731.metadata.json,event,none,non_symmetric_control,large,vars90_clauses383,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1731.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v90_c383_seed1930,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1731.cnf
random_3sat_control,random_3sat_control_v90_c383_seed1930_perm1732,perm_seed1732,random_3sat_control_v90_c383_seed1930,UNKNOWN,90,383,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1732.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1732.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1732.metadata.json,event,none,non_symmetric_control,large,vars90_clauses383,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1732.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v90_c383_seed1930,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1732.cnf
random_3sat_control,random_3sat_control_v90_c383_seed1930_perm1733,perm_seed1733,random_3sat_control_v90_c383_seed1930,UNKNOWN,90,383,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1733.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1733.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1733.metadata.json,event,none,non_symmetric_control,large,vars90_clauses383,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1733.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v90_c383_seed1930,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1733.cnf
random_3sat_control,random_3sat_control_v90_c383_seed1930_perm1734,perm_seed1734,random_3sat_control_v90_c383_seed1930,UNKNOWN,90,383,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1734.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1734.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1734.metadata.json,event,none,non_symmetric_control,large,vars90_clauses383,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1734.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v90_c383_seed1930,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1734.cnf
random_3sat_control,random_3sat_control_v90_c383_seed1930_perm1735,perm_seed1735,random_3sat_control_v90_c383_seed1930,UNKNOWN,90,383,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1735.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1735.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1735.metadata.json,event,none,non_symmetric_control,large,vars90_clauses383,control,random_3sat_control:large,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1735.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,random_3sat_control_v90_c383_seed1930,1,0,0,0.0,0.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/random_3sat_control/random_3sat_control_v90_c383_seed1930_perm1735.cnf
